file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
unknown/18.jpg,556.0,607.0,0.77936256,575.0,582.0,0.8407933,534.0,581.0,0.71987945,612.0,570.0,0.5530013,511.0,572.0,0.6183883,664.0,653.0,0.5877837,471.0,671.0,0.82621634,722.0,798.0,0.8910812,437.0,799.0,0.8562247,825.0,695.0,0.75074124,363.0,705.0,0.69384384,639.0,969.0,0.79338074,505.0,971.0,0.8267164,687.0,1182.0,0.8849616,465.0,1175.0,0.7274487,711.0,1395.0,0.8492606,461.0,1385.0,0.9100393,0,unknown
unknown/19.jpg,560.0,606.0,0.79909456,580.0,581.0,0.7984674,538.0,580.0,0.66559315,615.0,570.0,0.7779465,512.0,572.0,0.8364876,667.0,655.0,0.57608545,476.0,672.0,0.80648065,724.0,799.0,0.88985884,444.0,800.0,0.8600575,820.0,698.0,0.7994834,369.0,710.0,0.74930984,644.0,968.0,0.8118601,509.0,970.0,0.8267106,690.0,1182.0,0.9065429,464.0,1173.0,0.8527777,709.0,1397.0,0.7483329,462.0,1386.0,0.8339896,0,unknown
unknown/2.jpg,602.0,548.0,0.7991988,619.0,529.0,0.82217884,578.0,527.0,0.9348813,638.0,546.0,0.8607354,544.0,545.0,0.925528,683.0,653.0,0.89285195,487.0,656.0,0.9151542,735.0,799.0,0.9290408,443.0,797.0,0.8257166,820.0,697.0,0.88632226,358.0,701.0,0.88944834,656.0,928.0,0.88938093,520.0,927.0,0.85860646,674.0,1173.0,0.8639415,478.0,1158.0,0.8622339,670.0,1392.0,0.8470202,480.0,1380.0,0.7698019,0,unknown
unknown/20.jpg,565.0,607.0,0.808707,585.0,582.0,0.8218251,543.0,581.0,0.69404817,619.0,571.0,0.7913192,516.0,573.0,0.8357325,670.0,655.0,0.59574974,480.0,674.0,0.8817861,725.0,801.0,0.8626574,445.0,799.0,0.8767488,816.0,705.0,0.8740807,367.0,712.0,0.6381054,648.0,965.0,0.8182857,513.0,969.0,0.81088454,694.0,1176.0,0.90835,456.0,1172.0,0.6930578,711.0,1393.0,0.73183393,463.0,1382.0,0.75309384,0,unknown
unknown/21.jpg,567.0,605.0,0.8410808,588.0,579.0,0.73430574,545.0,577.0,0.66812027,622.0,571.0,0.8546033,518.0,573.0,0.84128803,672.0,656.0,0.6127812,483.0,676.0,0.8974822,726.0,803.0,0.89347386,446.0,799.0,0.8672102,815.0,706.0,0.8785872,362.0,708.0,0.8827861,652.0,964.0,0.8417912,517.0,965.0,0.79284894,696.0,1172.0,0.9042535,456.0,1161.0,0.845055,713.0,1395.0,0.8150582,453.0,1373.0,0.71605694,0,unknown
unknown/22.jpg,568.0,603.0,0.75323033,590.0,578.0,0.7990971,546.0,575.0,0.4800186,623.0,573.0,0.7868961,520.0,572.0,0.89797187,672.0,656.0,0.5850743,482.0,676.0,0.8899766,726.0,803.0,0.8458041,446.0,798.0,0.7852353,811.0,705.0,0.803125,364.0,707.0,0.8381954,652.0,966.0,0.8386122,517.0,967.0,0.8278266,697.0,1175.0,0.9315808,449.0,1160.0,0.7973938,714.0,1397.0,0.8398601,445.0,1368.0,0.8393955,0,unknown
unknown/23.jpg,569.0,598.0,0.6813841,590.0,573.0,0.8676338,545.0,574.0,0.7023337,623.0,572.0,0.77672476,520.0,573.0,0.8857714,675.0,657.0,0.9259184,483.0,676.0,0.898432,724.0,800.0,0.78369534,444.0,798.0,0.78334206,814.0,700.0,0.7957816,364.0,706.0,0.84399694,655.0,965.0,0.8508161,518.0,967.0,0.813273,697.0,1176.0,0.91232485,451.0,1165.0,0.8215969,715.0,1397.0,0.84298074,440.0,1370.0,0.7956797,0,unknown
unknown/24.jpg,567.0,598.0,0.6672972,588.0,572.0,0.8433113,544.0,573.0,0.69341284,622.0,572.0,0.7581151,518.0,574.0,0.88664186,673.0,659.0,0.9323634,481.0,676.0,0.8948444,722.0,799.0,0.9579126,447.0,798.0,0.888321,813.0,697.0,0.78982615,362.0,711.0,0.88272995,653.0,967.0,0.8909701,516.0,970.0,0.8233261,697.0,1175.0,0.8799163,449.0,1166.0,0.85012555,714.0,1396.0,0.661982,436.0,1381.0,0.87647736,0,unknown
unknown/25.jpg,565.0,598.0,0.7480847,586.0,573.0,0.85296345,542.0,573.0,0.6851091,619.0,572.0,0.73805827,516.0,574.0,0.70736814,671.0,658.0,0.9315283,482.0,677.0,0.9089328,720.0,800.0,0.7774184,445.0,798.0,0.87443256,812.0,698.0,0.779022,360.0,711.0,0.9051946,651.0,968.0,0.84932065,515.0,971.0,0.821722,698.0,1172.0,0.9178282,452.0,1163.0,0.88707554,712.0,1396.0,0.6857528,436.0,1385.0,0.88129294,0,unknown
unknown/26.jpg,564.0,597.0,0.7533026,585.0,573.0,0.8898166,540.0,573.0,0.7942487,617.0,571.0,0.8680767,513.0,574.0,0.8502162,666.0,656.0,0.6127956,479.0,677.0,0.90763044,722.0,798.0,0.8718796,443.0,799.0,0.8459221,814.0,698.0,0.83991504,364.0,711.0,0.63507766,647.0,964.0,0.85079956,511.0,969.0,0.83322597,696.0,1173.0,0.9187604,453.0,1162.0,0.855024,709.0,1395.0,0.8888926,434.0,1386.0,0.8062886,0,unknown
unknown/27.jpg,565.0,597.0,0.74957687,585.0,573.0,0.90629625,541.0,573.0,0.7796953,615.0,573.0,0.7638889,513.0,574.0,0.66049343,670.0,657.0,0.91359895,477.0,678.0,0.91544265,723.0,797.0,0.8522315,440.0,797.0,0.8852701,813.0,696.0,0.80936754,358.0,712.0,0.8896507,646.0,964.0,0.83543515,510.0,968.0,0.83000934,694.0,1174.0,0.91391194,453.0,1163.0,0.8697594,709.0,1393.0,0.64491165,433.0,1385.0,0.79271996,0,unknown
unknown/28.jpg,562.0,596.0,0.7466729,582.0,571.0,0.8933789,538.0,572.0,0.7519212,614.0,572.0,0.74033654,512.0,574.0,0.72665226,664.0,656.0,0.85738766,478.0,676.0,0.918902,722.0,797.0,0.9082184,441.0,797.0,0.8692406,814.0,695.0,0.8178763,356.0,707.0,0.8695722,644.0,964.0,0.8350496,509.0,968.0,0.8351197,691.0,1177.0,0.9226132,450.0,1167.0,0.5813132,709.0,1394.0,0.8899729,433.0,1387.0,0.7995992,0,unknown
unknown/29.jpg,564.0,596.0,0.8479321,583.0,572.0,0.7171891,539.0,571.0,0.58892727,617.0,570.0,0.5704184,512.0,573.0,0.6664437,670.0,653.0,0.908922,475.0,677.0,0.86985916,721.0,796.0,0.8603604,437.0,797.0,0.8636759,811.0,696.0,0.7070862,358.0,708.0,0.730128,644.0,972.0,0.80818427,508.0,975.0,0.8183409,692.0,1176.0,0.90296036,451.0,1166.0,0.7066387,710.0,1395.0,0.7366563,436.0,1385.0,0.66699314,0,unknown
unknown/3.jpg,592.0,549.0,0.82348454,613.0,528.0,0.9117363,572.0,527.0,0.8501557,637.0,546.0,0.60105413,540.0,545.0,0.7607478,681.0,652.0,0.9408005,484.0,655.0,0.9199156,732.0,799.0,0.9441923,441.0,795.0,0.8061922,819.0,700.0,0.89799637,355.0,698.0,0.9078197,652.0,929.0,0.8944662,518.0,928.0,0.8696106,670.0,1166.0,0.8793347,471.0,1152.0,0.93590254,670.0,1392.0,0.8712108,476.0,1373.0,0.8980313,0,unknown
unknown/30.jpg,563.0,598.0,0.8398069,582.0,573.0,0.76072806,539.0,571.0,0.68802005,617.0,569.0,0.5658375,514.0,574.0,0.81004375,670.0,654.0,0.91398567,479.0,676.0,0.89363325,722.0,796.0,0.83197916,437.0,795.0,0.8811657,813.0,694.0,0.7720795,354.0,709.0,0.6593495,647.0,967.0,0.8680763,508.0,972.0,0.79583484,692.0,1175.0,0.900234,452.0,1165.0,0.7280853,711.0,1395.0,0.7296716,433.0,1386.0,0.5716107,0,unknown
unknown/31.jpg,564.0,595.0,0.84284925,583.0,570.0,0.8107022,540.0,570.0,0.7347896,617.0,568.0,0.5779409,513.0,572.0,0.63798547,666.0,652.0,0.84049577,481.0,676.0,0.8964078,723.0,796.0,0.8974205,437.0,796.0,0.8718236,810.0,696.0,0.7332617,353.0,703.0,0.64967185,645.0,969.0,0.8251794,508.0,973.0,0.82094944,697.0,1176.0,0.9175707,450.0,1165.0,0.71319175,712.0,1393.0,0.9118221,438.0,1384.0,0.8209887,0,unknown
unknown/32.jpg,567.0,596.0,0.813876,586.0,571.0,0.87059194,543.0,572.0,0.78181535,617.0,570.0,0.8045628,514.0,575.0,0.6138146,667.0,654.0,0.85083944,481.0,678.0,0.8862195,725.0,798.0,0.9044688,437.0,796.0,0.89853024,811.0,696.0,0.7031894,353.0,699.0,0.8778506,647.0,972.0,0.8370474,509.0,975.0,0.8345767,699.0,1177.0,0.9058361,454.0,1169.0,0.76224494,713.0,1393.0,0.904212,439.0,1385.0,0.792236,0,unknown
unknown/33.jpg,566.0,597.0,0.8533743,585.0,573.0,0.69097793,541.0,571.0,0.6055782,620.0,570.0,0.6309947,516.0,573.0,0.675061,668.0,652.0,0.5691008,482.0,677.0,0.89303476,724.0,799.0,0.88693136,436.0,795.0,0.9142679,812.0,694.0,0.77208936,352.0,697.0,0.8756536,647.0,970.0,0.832014,510.0,973.0,0.81866026,699.0,1177.0,0.9094603,452.0,1168.0,0.7265821,712.0,1396.0,0.9096745,437.0,1384.0,0.61005145,0,unknown
unknown/34.jpg,568.0,598.0,0.83522725,588.0,573.0,0.8697268,544.0,574.0,0.7669889,619.0,571.0,0.84505045,517.0,575.0,0.608454,670.0,654.0,0.5906778,483.0,678.0,0.88185835,726.0,799.0,0.90253294,433.0,797.0,0.792367,814.0,696.0,0.7507068,353.0,697.0,0.8200692,648.0,973.0,0.8617964,510.0,974.0,0.8375427,701.0,1182.0,0.9081435,453.0,1169.0,0.86756176,713.0,1395.0,0.82951224,436.0,1385.0,0.90915084,0,unknown
unknown/35.jpg,571.0,598.0,0.70276654,592.0,574.0,0.8986241,548.0,573.0,0.8736976,620.0,573.0,0.86471415,517.0,575.0,0.82711595,670.0,657.0,0.8709923,486.0,679.0,0.9060588,727.0,800.0,0.84208786,433.0,798.0,0.8225609,815.0,699.0,0.81049675,346.0,695.0,0.62491095,648.0,973.0,0.8652091,512.0,975.0,0.8393445,702.0,1180.0,0.90727293,453.0,1169.0,0.88388443,713.0,1395.0,0.7431561,438.0,1387.0,0.87271655,0,unknown
unknown/36.jpg,569.0,599.0,0.73383796,591.0,574.0,0.90770376,547.0,573.0,0.85661155,623.0,574.0,0.6181196,520.0,577.0,0.61270297,670.0,656.0,0.59765494,484.0,680.0,0.91339463,726.0,800.0,0.9095371,431.0,799.0,0.8502122,816.0,700.0,0.8118095,349.0,695.0,0.70437574,649.0,973.0,0.86344373,512.0,976.0,0.84115785,700.0,1180.0,0.90074396,453.0,1168.0,0.86880994,712.0,1395.0,0.8092888,436.0,1387.0,0.8845689,0,unknown
unknown/37.jpg,574.0,598.0,0.7834441,593.0,575.0,0.86389405,549.0,574.0,0.9142825,623.0,574.0,0.90204996,521.0,577.0,0.8273574,671.0,659.0,0.88574517,483.0,681.0,0.9090718,728.0,798.0,0.9263658,431.0,799.0,0.8505027,821.0,702.0,0.80729717,354.0,697.0,0.7168843,648.0,973.0,0.8510314,513.0,975.0,0.8444692,702.0,1181.0,0.9118891,451.0,1172.0,0.8745721,712.0,1397.0,0.72553384,437.0,1387.0,0.86683327,0,unknown
unknown/38.jpg,573.0,598.0,0.8063991,592.0,576.0,0.8394139,548.0,575.0,0.9299356,625.0,576.0,0.89839333,524.0,579.0,0.61935055,673.0,661.0,0.90967345,482.0,678.0,0.86148787,728.0,797.0,0.9294488,433.0,800.0,0.8330664,823.0,706.0,0.84895563,354.0,699.0,0.7478225,647.0,974.0,0.8650548,513.0,976.0,0.84558743,701.0,1182.0,0.9134407,451.0,1173.0,0.88747275,713.0,1395.0,0.9093164,438.0,1387.0,0.843353,0,unknown
unknown/39.jpg,575.0,598.0,0.7909916,594.0,575.0,0.6915628,550.0,576.0,0.92348504,626.0,576.0,0.90643275,526.0,579.0,0.6015441,674.0,662.0,0.91008556,482.0,679.0,0.8848592,730.0,796.0,0.9393871,435.0,798.0,0.8130971,824.0,705.0,0.8296905,354.0,700.0,0.72244537,647.0,976.0,0.86386216,511.0,976.0,0.8410366,702.0,1182.0,0.9109771,452.0,1170.0,0.86892253,712.0,1396.0,0.6963321,437.0,1386.0,0.8633449,0,unknown
unknown/4.jpg,588.0,552.0,0.84148395,607.0,531.0,0.8832496,564.0,530.0,0.85131437,629.0,543.0,0.84527856,534.0,544.0,0.6881819,678.0,649.0,0.9486009,480.0,655.0,0.9151612,729.0,799.0,0.93267953,440.0,797.0,0.7675434,821.0,695.0,0.8925285,355.0,702.0,0.90933627,651.0,931.0,0.8637074,517.0,930.0,0.8565507,674.0,1170.0,0.91489124,470.0,1157.0,0.9394063,669.0,1397.0,0.8933197,468.0,1372.0,0.83891827,0,unknown
unknown/40.jpg,576.0,599.0,0.7043003,597.0,576.0,0.8687296,554.0,575.0,0.86937547,628.0,578.0,0.8750882,527.0,577.0,0.88679844,672.0,662.0,0.9057723,483.0,675.0,0.8104279,730.0,794.0,0.9324825,433.0,796.0,0.83114666,825.0,706.0,0.7749591,356.0,700.0,0.7261256,645.0,972.0,0.85417616,509.0,974.0,0.85092497,702.0,1181.0,0.92332983,453.0,1169.0,0.8866181,713.0,1399.0,0.8933949,437.0,1387.0,0.8269014,0,unknown
unknown/41.jpg,578.0,601.0,0.73949444,599.0,578.0,0.8813522,555.0,576.0,0.8395914,628.0,579.0,0.8652115,528.0,577.0,0.8791569,674.0,665.0,0.92262495,483.0,674.0,0.7922078,732.0,794.0,0.9247047,433.0,795.0,0.8152924,829.0,703.0,0.68847823,358.0,701.0,0.7417322,645.0,969.0,0.8373632,509.0,970.0,0.83620083,699.0,1178.0,0.9138947,453.0,1168.0,0.89819527,712.0,1397.0,0.841287,436.0,1389.0,0.8789464,0,unknown
unknown/42.jpg,578.0,602.0,0.75896686,599.0,580.0,0.8721982,555.0,578.0,0.84919095,628.0,581.0,0.8418689,529.0,579.0,0.8801033,675.0,666.0,0.92900664,484.0,674.0,0.9275988,736.0,794.0,0.78367615,435.0,789.0,0.85106415,831.0,704.0,0.7072128,357.0,701.0,0.717242,644.0,969.0,0.8472833,510.0,970.0,0.8528306,700.0,1182.0,0.93002564,453.0,1170.0,0.895509,713.0,1396.0,0.8729478,437.0,1389.0,0.88967973,0,unknown
unknown/43.jpg,580.0,602.0,0.81404537,601.0,580.0,0.90150005,558.0,577.0,0.7539879,632.0,582.0,0.73642194,531.0,579.0,0.88756585,675.0,667.0,0.9293653,483.0,672.0,0.7373393,737.0,794.0,0.8773388,434.0,788.0,0.8559351,830.0,706.0,0.77265704,355.0,701.0,0.69716626,645.0,969.0,0.8668243,509.0,970.0,0.855627,699.0,1180.0,0.93716526,452.0,1174.0,0.8927722,713.0,1398.0,0.82693356,436.0,1390.0,0.88428986,0,unknown
unknown/44.jpg,580.0,603.0,0.8252576,601.0,581.0,0.89530617,559.0,577.0,0.77612484,632.0,583.0,0.7732892,531.0,580.0,0.8795445,676.0,668.0,0.9285752,482.0,671.0,0.8908129,738.0,794.0,0.8967157,436.0,788.0,0.85237837,829.0,705.0,0.7786261,355.0,702.0,0.64310694,644.0,968.0,0.86820126,509.0,969.0,0.85407495,697.0,1175.0,0.91339695,450.0,1175.0,0.8784421,716.0,1395.0,0.771587,437.0,1389.0,0.86724544,0,unknown
unknown/45.jpg,579.0,605.0,0.85231674,600.0,583.0,0.87606645,559.0,579.0,0.70184004,632.0,583.0,0.8531374,532.0,580.0,0.8301183,676.0,670.0,0.91168904,481.0,670.0,0.8963965,738.0,796.0,0.90420026,437.0,789.0,0.85299504,828.0,706.0,0.73182994,350.0,703.0,0.89801955,642.0,965.0,0.8689171,506.0,967.0,0.86638814,702.0,1180.0,0.9148468,447.0,1180.0,0.81467116,717.0,1394.0,0.8728035,437.0,1387.0,0.8268869,0,unknown
unknown/46.jpg,581.0,606.0,0.84018344,602.0,583.0,0.89100003,559.0,580.0,0.82054305,631.0,582.0,0.84943604,530.0,580.0,0.842306,676.0,670.0,0.9015098,481.0,670.0,0.9124002,739.0,799.0,0.9298002,437.0,790.0,0.84427816,829.0,705.0,0.7006456,355.0,703.0,0.6487355,642.0,968.0,0.8752237,505.0,970.0,0.8660532,701.0,1176.0,0.9409987,443.0,1173.0,0.83450043,716.0,1399.0,0.6783136,435.0,1391.0,0.8629576,0,unknown
unknown/47.jpg,581.0,607.0,0.8485408,602.0,584.0,0.883325,559.0,581.0,0.8464292,631.0,581.0,0.87110794,531.0,580.0,0.8245734,676.0,671.0,0.64065015,480.0,671.0,0.9092201,739.0,801.0,0.9365164,436.0,794.0,0.91005075,827.0,706.0,0.7024196,355.0,702.0,0.64546573,640.0,967.0,0.864694,504.0,969.0,0.8624521,702.0,1171.0,0.9442988,443.0,1170.0,0.8397603,716.0,1396.0,0.64607286,435.0,1389.0,0.84359515,0,unknown
unknown/48.jpg,581.0,607.0,0.85863554,602.0,584.0,0.8584534,559.0,581.0,0.8379292,631.0,582.0,0.87658364,531.0,580.0,0.7787844,676.0,671.0,0.6277714,478.0,672.0,0.9038214,738.0,800.0,0.9309672,436.0,796.0,0.91545254,825.0,704.0,0.66200763,355.0,703.0,0.63438845,641.0,967.0,0.87481225,504.0,969.0,0.86019284,705.0,1175.0,0.9437552,441.0,1172.0,0.83933043,716.0,1396.0,0.6136967,435.0,1389.0,0.83805186,0,unknown
unknown/49.jpg,581.0,607.0,0.8711573,602.0,585.0,0.80938953,559.0,582.0,0.794182,631.0,583.0,0.85604966,532.0,580.0,0.66234845,672.0,672.0,0.8059478,480.0,670.0,0.9032692,738.0,799.0,0.9224412,436.0,790.0,0.84868795,823.0,702.0,0.9037605,356.0,705.0,0.81604314,639.0,967.0,0.8676341,503.0,968.0,0.85957325,705.0,1175.0,0.9404236,442.0,1172.0,0.85786265,716.0,1396.0,0.89994496,435.0,1386.0,0.84668684,0,unknown
unknown/5.jpg,581.0,552.0,0.79788345,599.0,531.0,0.8275313,557.0,531.0,0.9384169,623.0,543.0,0.8670748,528.0,546.0,0.84650093,673.0,648.0,0.70791185,477.0,655.0,0.9182082,726.0,799.0,0.9430076,433.0,798.0,0.8941302,817.0,694.0,0.8527931,358.0,697.0,0.70714545,649.0,933.0,0.86477363,515.0,935.0,0.86436033,673.0,1171.0,0.92673033,465.0,1165.0,0.9408944,669.0,1399.0,0.819768,464.0,1370.0,0.91940796,0,unknown
unknown/50.jpg,581.0,608.0,0.85774505,601.0,586.0,0.8478064,559.0,583.0,0.7856168,631.0,584.0,0.87409794,531.0,581.0,0.69039917,672.0,672.0,0.7926769,480.0,671.0,0.9061594,737.0,798.0,0.9011344,435.0,791.0,0.835294,823.0,700.0,0.8592835,356.0,703.0,0.8190664,640.0,968.0,0.8702304,503.0,970.0,0.85807484,704.0,1176.0,0.9397407,439.0,1168.0,0.8106009,716.0,1397.0,0.62587357,434.0,1389.0,0.86699414,0,unknown
unknown/51.jpg,580.0,608.0,0.85814726,601.0,586.0,0.8425133,558.0,583.0,0.7857001,630.0,585.0,0.8833907,531.0,582.0,0.7613145,671.0,672.0,0.78988546,479.0,671.0,0.90432185,737.0,798.0,0.8944525,435.0,791.0,0.8306818,823.0,700.0,0.8631785,357.0,704.0,0.8271466,639.0,970.0,0.8750159,502.0,972.0,0.8704355,703.0,1178.0,0.9304835,438.0,1171.0,0.80315244,716.0,1398.0,0.60234535,434.0,1388.0,0.87234,0,unknown
unknown/52.jpg,577.0,609.0,0.84126973,598.0,587.0,0.8874611,557.0,584.0,0.8481291,629.0,586.0,0.89393854,531.0,583.0,0.7518837,671.0,673.0,0.8352943,477.0,673.0,0.9139404,736.0,797.0,0.91750365,433.0,790.0,0.8429409,824.0,699.0,0.9119385,355.0,705.0,0.82040083,639.0,970.0,0.8905577,502.0,971.0,0.8784597,702.0,1180.0,0.9284623,439.0,1171.0,0.8361292,714.0,1396.0,0.8966803,435.0,1386.0,0.8465995,0,unknown
